Date,RegionName,State,Metro,County,City,SizeRank,Zri,MoM,QoQ,YoY,ZriRecordCnt
8/31/2017,38857,MS,Tupelo,Lee,Mooreville,12441,1048,-0.015037594,-0.04029304,-0.079086116,863
8/31/2017,38049,TN,Memphis,Tipton,Mason,12442,949,0.002111932,0.016059957,0.014973262,1930
8/31/2017,93615,CA,Visalia,Tulare,Cutler,12443,954,0.004210526,0.001049318,0.01381509,897
8/31/2017,75172,TX,Dallas-Fort Worth,Dallas,Wilmer,12444,1119,0.005390836,0.014505893,0.086407767,845
8/31/2017,98261,WA,,San Juan,Eastsound,12445,1865,0.009199134,0.028114664,0.084933101,1511
8/31/2017,21782,MD,Hagerstown,Washington,Sharpsburg,12446,1134,-0.016478751,-0.043037975,-0.038167939,2036
8/31/2017,49267,MI,Monroe,Monroe,Ottawa Lake,12447,1250,-0.012638231,0.005631537,0.003210273,1565
8/31/2017,64048,MO,Kansas City,Clay,Holt,12448,1087,0.003693444,0.014939309,0.034253092,384
8/31/2017,3861,NH,Boston,Strafford,Lee,12449,2010,0.025510204,0.064055056,0.078904992,1700
8/31/2017,3034,NH,Boston,Rockingham,Candia,12450,1924,0.01369863,0.047930283,0.054246575,1386
8/31/2017,74030,OK,Tulsa,Creek,Drumright,12451,694,-0.004304161,-0.011396011,-0.114795918,1430
8/31/2017,14548,NY,Rochester,Ontario,Shortsville,12452,1274,-0.002349256,-0.031178707,-0.038490566,986
8/31/2017,53038,WI,Watertown,Jefferson,Johnson Creek,12453,1288,-0.01302682,-0.045218681,0.016574586,1313
8/31/2017,21830,MD,Salisbury,Wicomico,Hebron,12454,1267,-0.000788644,0.001581028,0.016038492,1797
8/31/2017,3576,NH,Berlin,Coos,Colebrook,12455,1167,0.001716738,-0.020973154,-0.058870968,2007
8/31/2017,35143,AL,Birmingham,Shelby,Shelby,12456,1214,0.004135649,0.001650165,-0.017799353,1081
8/31/2017,79521,TX,,Haskell,Haskell,12457,1022,0.003929273,0.016915423,0.002944063,1685
8/31/2017,1929,MA,Boston,Essex,Town of Essex,12458,2442,0.007425743,0.03125,0.060816681,1277
8/31/2017,45653,OH,Portsmouth,Scioto,Minford,12459,1008,0.006993007,0.037037037,0.055497382,836
8/31/2017,55006,MN,Minneapolis-St Paul,Isanti,Braham,12460,1247,0.005645161,0.004834811,-0.023492561,1238
8/31/2017,79911,TX,El Paso,El Paso,El Paso,12461,1507,0.000664011,-0.00066313,-0.037675607,1521
8/31/2017,46746,IN,,Lagrange,Howe,12462,1045,0.017526777,0.053427419,0.002879079,1827
8/31/2017,80645,CO,Greeley,Weld,La Salle,12463,1450,0.010452962,0.006944444,0.019690577,1168
8/31/2017,21658,MD,Baltimore,Queen Annes,Queenstown,12464,2151,0.014622642,0.011759172,0.018948366,1858
8/31/2017,28420,NC,Myrtle Beach,Brunswick,Ash,12465,1138,0.006189213,0.029864253,0.032667877,832
8/31/2017,21919,MD,Philadelphia,Cecil,Earleville,12466,1051,-0.016838167,-0.006616257,-0.048007246,4936
8/31/2017,42217,KY,Clarksville,Christian,Crofton,12467,1012,0.006965174,0.021190716,-0.00686948,926
8/31/2017,17062,PA,Harrisburg,Perry,Tuscarora Township,12468,1159,0.003463203,0.002595156,-0.021940928,1071
8/31/2017,29578,SC,Myrtle Beach,Horry,Myrtle Beach,12469,863,-0.011454754,-0.015963512,0.073383085,611
8/31/2017,15140,PA,Pittsburgh,Allegheny,Pitcairn,12470,783,-0.00127551,-0.006345178,-0.018796992,1213
8/31/2017,70057,LA,New Orleans,Saint Charles,Hahnville,12471,1430,-0.004178273,0.018518519,0.073573574,766
8/31/2017,37409,TN,Chattanooga,Hamilton,Chattanooga,12472,1029,0.010805501,0.019821606,0.048929664,1235
8/31/2017,18249,PA,Scranton,Luzerne,Sugarloaf Township,12473,1398,0.020437956,0.039405204,-0.022377622,1661
8/31/2017,1010,MA,Springfield,Hampden,Brimfield,12474,1725,0.021314387,0.060233559,0.076779026,1414
8/31/2017,37302,TN,Chattanooga,Hamilton,Collegedale,12475,1811,0.008351893,0.020856821,0.074777448,1491
8/31/2017,43061,OH,Columbus,Delaware,Ostrander,12476,1754,-0.001138952,0.000570451,0.039099526,1508
8/31/2017,35178,AL,Birmingham,Shelby,Vincent,12477,1125,0.003568243,-0.002659574,-0.038461538,976
8/31/2017,50648,IA,,Buchanan,Jesup,12478,1116,-0.005347594,0.001795332,-0.023622047,1597
8/31/2017,1612,MA,Worcester,Worcester,Paxton,12479,1903,-0.011941848,-0.010914761,0.093049971,1630
8/31/2017,29018,SC,Orangeburg,Orangeburg,Bowman,12480,946,-0.012526096,-0.005257624,0.052280311,830
8/31/2017,37031,TN,Nashville,Sumner,Castalian Springs,12481,1336,-0.003728561,0.002250563,0.031660232,1927
8/31/2017,44704,OH,Canton,Stark,Canton,12482,612,0.003278689,0.001636661,-0.030110935,1620
8/31/2017,23950,VA,,Mecklenburg,La Crosse,12483,1136,0.01338091,0.038391225,-0.00525394,602
8/31/2017,14823,NY,Corning,Steuben,Town of Canisteo,12484,1135,-0.006129597,-0.033219761,-0.100633914,1178
8/31/2017,30711,GA,Dalton,Murray,Crandall,12485,1080,0,-0.001848429,0.023696682,282
8/31/2017,6375,CT,New London,New London,Waterford,12486,1526,0.000655738,-0.006510417,0.007260726,1447
8/31/2017,44436,OH,Youngstown,Mahoning,Lowellville,12487,839,0.003588517,0.043532338,0.08538163,1475
8/31/2017,28676,NC,Mount Airy,Surry,State Road,12488,1001,0.010090817,0.017276423,-0.043935053,778
8/31/2017,4496,ME,,Waldo,Town of Winterport,12489,1161,-0.007692308,-0.009385666,0,1851
8/31/2017,74571,OK,Fort Smith,LeFlore,Talihina,12490,758,0.012016021,0.017449664,0.010666667,718
8/31/2017,3598,NH,Berlin,Coos,Town of Whitefield,12491,1332,-0.006711409,-0.028446389,-0.057324841,3217
8/31/2017,49076,MI,Lansing,Eaton,Olivet,12492,1068,0.003759398,0.009451796,0.035887488,1534
8/31/2017,70770,LA,Baton Rouge,East Baton Rouge,Pride,12493,1384,0.004354136,0.01540719,0.069551777,1369
8/31/2017,21918,MD,Philadelphia,Cecil,Conowingo,12494,1420,-0.015939016,-0.041835358,0.004243281,1745
8/31/2017,12865,NY,Glens Falls,Washington,Town of Salem,12495,1438,0.0027894,-0.029689609,-0.084076433,1095
8/31/2017,17372,PA,Gettysburg,Adams,Latimore Township,12496,1282,-0.00233463,0.004702194,0.019077901,1814
8/31/2017,92536,CA,Riverside,Riverside,Aguanga,12497,1938,-0.00051573,-0.00564392,0.056706652,506
8/31/2017,65604,MO,Springfield,Greene,Ash Grove,12498,756,-0.009174312,-0.027027027,-0.01305483,1137
8/31/2017,73028,OK,Oklahoma City,Logan,Crescent,12499,779,-0.016414141,-0.041820418,-0.092074592,1114
8/31/2017,27541,NC,Durham,Person,Hurdle Mills,12500,1261,0.007188498,0.010416667,0.002384738,992
8/31/2017,14712,NY,Jamestown,Chautauqua,Ellery,12501,1539,-0.022236341,-0.051171393,0.116026106,1382
8/31/2017,93451,CA,San Luis Obispo,San Luis Obispo,San Miguel,12502,2000,0.004520342,0.012145749,0.070663812,993
8/31/2017,12027,NY,Albany,Saratoga,Ballston,12503,1845,-0.013896312,-0.025871172,0.01206802,1394
8/31/2017,70543,LA,Lafayette,Acadia,Iota,12504,1135,-0.005258545,-0.017316017,-0.110501567,727
8/31/2017,35133,AL,Birmingham,Saint Clair,Springville,12505,1029,0.004882813,0.009813543,0.031062124,1117
8/31/2017,49637,MI,Traverse City,Grand Traverse,Grawn,12506,1306,0.010054138,-0.017306245,0.139616056,1534
8/31/2017,3581,NH,Berlin,Coos,Town of Gorham,12507,1122,0.006278027,0.00990099,-0.040205304,1251
8/31/2017,18336,PA,New York,Pike,Matamoras,12508,1344,0.019726859,0.050820954,0.103448276,1193
8/31/2017,85324,AZ,Prescott,Yavapai,Black Canyon City,12509,1300,0.007751938,0.039168665,0.111111111,588
8/31/2017,12580,NY,New York,Dutchess,Hyde Park,12510,1787,-0.002233389,0.001681614,0.001681614,1374
8/31/2017,71033,LA,Shreveport,Caddo,Greenwood,12511,990,-0.008016032,-0.02173913,-0.070422535,1372
8/31/2017,93602,CA,Fresno,Fresno,Auberry,12512,1418,0.002120141,0.011412268,0.013581129,1175
8/31/2017,44084,OH,Ashtabula,Ashtabula,Roaming Shores,12513,1123,0.002678571,0.007174888,-0.008826125,1478
8/31/2017,3813,NH,,Carroll,Conway,12514,1215,0.019295302,0.053772767,0.082887701,1758
8/31/2017,18334,PA,East Stroudsburg,Monroe,Tobyhanna Township,12515,1225,0.007401316,0.014072848,0.030277544,2098
8/31/2017,53574,WI,Madison,Green,New Glarus,12516,1240,0.002425222,0,-0.004815409,1432
8/31/2017,32071,FL,,Suwannee,O Brien,12517,1172,0.00428449,0.009474591,0.00428449,516
8/31/2017,71023,LA,Shreveport,Webster,Doyline,12518,1079,0.020813623,0.062007874,-0.057641921,986
8/31/2017,95634,CA,Sacramento,El Dorado,Georgetown,12519,1661,-0.001802885,-0.006578947,0.127630686,469
8/31/2017,43046,OH,Columbus,Fairfield,Millersport,12520,1330,0.005291005,0.005291005,0.028615623,1542
8/31/2017,21660,MD,,Caroline,Ridgely,12521,1424,-0.005586592,-0.013167013,-0.004195804,1644
8/31/2017,36025,AL,Montgomery,Elmore,Elmore,12522,959,0.008412198,0.02457265,0.044662309,1440
8/31/2017,15670,PA,Pittsburgh,Westmoreland,Salem Township,12523,910,0.020179372,0.027088036,-0.030883919,1059
8/31/2017,17344,PA,Gettysburg,Adams,McSherrystown,12524,1142,0.004397537,-0.002620087,-0.02559727,1660
8/31/2017,72937,AR,Fort Smith,Sebastian,Hackett,12525,860,-0.002320186,-0.00921659,-0.024943311,876
8/31/2017,4015,ME,Portland,Cumberland,Casco,12526,1607,0.016445288,0.028150992,0.008788449,2048
8/31/2017,12594,NY,New York,Dutchess,Dover,12527,1727,0.003486345,-0.000578704,-0.003462204,1148
8/31/2017,76071,TX,Dallas-Fort Worth,Wise,Newark,12528,1377,0.011756062,0.020756116,0.029917726,945
8/31/2017,37891,TN,Morristown,Hamblen,Whitesburg,12529,914,0.015555556,0.037457435,0.030439684,1665
8/31/2017,76431,TX,Dallas-Fort Worth,Wise,Chico,12530,1215,0.02358888,0.051948052,-0.008163265,653
8/31/2017,79821,TX,El Paso,El Paso,Anthony,12531,987,0.008171604,0.018575851,-0.013,1268
8/31/2017,52068,IA,Dubuque,Dubuque,Peosta,12532,1220,-0.001636661,-0.052059052,-0.052059052,1414
8/31/2017,37189,TN,Nashville,Davidson,Nashville,12533,1518,-0.002628121,-0.012361744,0.012675117,1303
8/31/2017,6853,CT,Stamford,Fairfield,Norwalk,12534,4505,0.015554554,0.02246936,-0.077033395,1754
8/31/2017,54479,WI,Wausau,Marathon,Spencer,12535,956,-0.007268951,-0.012396694,0.025751073,1423
8/31/2017,75750,TX,Tyler,Smith,Arp,12536,1109,0.004528986,0,-0.00359389,804
8/31/2017,98932,WA,Yakima,Yakima,Granger,12537,961,-0.003112033,0.009453782,0.006282723,871
8/31/2017,64747,MO,Kansas City,Cass,Garden City,12538,993,-0.00997009,-0.062322946,-0.12971078,1469
8/31/2017,15672,PA,Pittsburgh,Westmoreland,New Stanton,12539,916,0.011037528,-0.007583965,-0.083083083,785
8/31/2017,48064,MI,Detroit,Saint Clair,Casco,12540,1121,-0.001780944,-0.041880342,-0.092307692,1198
8/31/2017,35452,AL,Tuscaloosa,Tuscaloosa,Coker,12541,1147,-0.008643042,-0.013757524,0.014146773,1678
8/31/2017,93737,CA,Fresno,Fresno,Fresno,12542,1679,0.009014423,0.023780488,0.063331222,1413
8/31/2017,76044,TX,Dallas-Fort Worth,Johnson,Godley,12543,1590,-0.00872818,0.017925736,0.108013937,1087
8/31/2017,73554,OK,,Greer,Mangum,12544,691,0,0.002902758,-0.049518569,1543
8/31/2017,22625,VA,Winchester,Frederick,Cross Junction,12545,1403,-0.002133713,-0.005669738,0,1400
8/31/2017,74039,OK,Tulsa,Creek,Kellyville,12546,889,0.016,-0.001123596,-0.092857143,850
8/31/2017,15541,PA,Somerset,Somerset,Friedens,12547,929,0.028792913,0.119277108,-0.121097446,842
8/31/2017,95458,CA,Clearlake,Lake,Lucerne,12548,1139,0.011545293,0.032638259,-0.011284722,1043
8/31/2017,13132,NY,Syracuse,Oswego,Schroeppel,12549,1290,0.0078125,0.000775795,-0.059080963,1145
8/31/2017,55349,MN,Minneapolis-St Paul,Wright,Howard Lake,12550,1308,0.000765111,0.001531394,0.02507837,1220
8/31/2017,13317,NY,Amsterdam,Montgomery,Town of Canajoharie,12551,1198,-0.001666667,-0.023634882,-0.108630952,1160
8/31/2017,15026,PA,Pittsburgh,Beaver,Hanover Township,12552,1264,-0.00394011,-0.01863354,-0.051762941,1090
8/31/2017,44430,OH,Youngstown,Trumbull,Leavittsburg,12553,722,0.018335684,0.024113475,0.129890454,1325
8/31/2017,2838,RI,Providence,Providence,Manville,12554,1416,0.009265859,0.017972682,0.004255319,921
8/31/2017,64150,MO,Kansas City,Platte,Riverside,12555,1339,-0.010347376,-0.024052478,-0.046296296,563
8/31/2017,17970,PA,Pottsville,Schuylkill,Saint Clair,12556,676,-0.013138686,-0.037037037,-0.120936281,1484
8/31/2017,44624,OH,New Philadelphia,Tuscarawas,Dundee,12557,1380,0.008035062,0.033707865,0.047040971,673
8/31/2017,14416,NY,Batavia,Genesee,Town of Bergen,12558,1467,0.001365188,0.002734108,-0.009453072,1050
8/31/2017,30547,GA,,Banks,Homer,12559,1154,0.005226481,0.006102877,0.02760463,694
8/31/2017,39827,GA,,Grady,Cairo,12560,1114,0.003603604,-0.002685765,0.037243948,723
8/31/2017,29178,SC,Newberry,Newberry,Whitmire,12561,837,0.004801921,0.012091898,0.037174721,1524
8/31/2017,3225,NH,Laconia,Belknap,Barnstead,12562,1252,0.019543974,0.02707137,-0.111426544,2196
8/31/2017,55779,MN,Duluth,Saint Louis,Saginaw,12563,1389,-0.016985138,-0.012793177,0.060305344,1958
8/31/2017,53125,WI,Whitewater,Walworth,Fontana,12564,1887,0.035106967,0.084482759,0.16553428,2799
8/31/2017,2831,RI,Providence,Providence,Scituate,12565,1923,0.006806283,0.04454101,0.057174272,1511
8/31/2017,17048,PA,Harrisburg,Dauphin,Lykens Township,12566,917,0,-0.025504782,-0.064285714,1163
8/31/2017,24149,VA,Blacksburg,Montgomery,Riner,12567,1198,0.000835422,-0.002497918,-0.032310178,1184
8/31/2017,35006,AL,Birmingham,Jefferson,North Johns,12568,807,0.003731343,0.010012516,0.00498132,1466
8/31/2017,7737,NJ,New York,Monmouth,Middletown,12569,2259,0.004446421,0.016194332,0.058575445,1539
8/31/2017,7852,NJ,New York,Morris,Roxbury Township,12570,2195,-0.002272727,-0.019213584,-0.034740545,1420
8/31/2017,18446,PA,Scranton,Wyoming,Nicholson Township,12571,1207,0,-0.004946414,0.034275921,864
8/31/2017,12449,NY,Kingston,Ulster,Lake Katrine,12572,1602,0.010725552,0.050491803,0.115598886,812
8/31/2017,74966,OK,Fort Smith,LeFlore,Wister,12573,825,0.009791922,0.028678304,0.028678304,1021
8/31/2017,95365,CA,Merced,Merced,Planada,12574,985,0.00101626,-0.002026342,0.093229745,932
8/31/2017,30511,GA,,Banks,Baldwin,12575,1097,0.003659652,0.008272059,0.050766284,934
8/31/2017,49012,MI,Kalamazoo,Kalamazoo,Augusta,12576,1462,-0.015488215,-0.005442177,0.057122198,2171
8/31/2017,13783,NY,,Delaware,Town of Hancock,12577,1336,-0.008166295,-0.002985075,-0.07093185,1290
8/31/2017,8089,NJ,Philadelphia,Camden,Chesilhurst,12578,1555,-0.000642674,0.005171299,-0.012071156,1380
8/31/2017,95655,CA,Sacramento,Sacramento,Mather Air Force Base,12579,1865,0.011388286,0.031526549,0.073690271,1300
8/31/2017,28453,NC,,Duplin,Magnolia,12580,803,0.002496879,0.005006258,0.011335013,706
8/31/2017,32058,FL,,Bradford,Lawtey,12581,1067,-0.002803738,0.007554297,-0.027347311,668
8/31/2017,74872,OK,,Garvin,Stratford,12582,856,0.007058824,0.003516999,-0.083511777,1358
8/31/2017,49254,MI,Jackson,Jackson,Michigan Center,12583,854,-0.011574074,-0.010428737,0.017878427,1698
8/31/2017,83837,ID,,Shoshone,Kellogg,12584,815,0.016209476,0.036895674,0.01494396,1858
8/31/2017,23603,VA,Virginia Beach,Newport News City,Newport News,12585,1192,-0.00251046,-0.009966777,-0.005838198,880
8/31/2017,43943,OH,Weirton,Jefferson,Rayland,12586,766,-0.017948718,-0.006485084,0.081920904,1244
8/31/2017,16950,PA,,Tioga,Westfield Township,12587,949,0.008501594,-0.024665982,-0.048144433,722
8/31/2017,75432,TX,,Delta,Cooper,12588,1143,-0.000874126,0.004393673,-0.011245675,1250
8/31/2017,49945,MI,Houghton,Houghton,Lake Linden,12589,961,0.002085506,0.02342918,-0.014358974,1719
8/31/2017,55721,MN,,Itasca,Cohasset,12590,1293,-0.001544402,-0.010711553,-0.040801187,1780
8/31/2017,35776,AL,Scottsboro,Jackson,Woodville,12591,859,0.002333722,0.011778563,-0.033745782,760
8/31/2017,21915,MD,Philadelphia,Cecil,Chesapeake City,12592,1367,-0.007982583,-0.029808375,-0.025659301,1974
8/31/2017,93675,CA,Fresno,Fresno,Squaw Valley,12593,1385,0.009475219,0.032811335,0.071152359,754
8/31/2017,26385,WV,Clarksburg,Harrison,Lost Creek,12594,939,-0.009493671,0.002134472,-0.097115385,585
8/31/2017,75792,TX,Tyler,Smith,Winona,12595,961,0,-0.008255934,-0.02038736,742
8/31/2017,99009,WA,Spokane,Spokane,Elk,12596,1414,0.006405694,0.019466474,0.10815047,686
8/31/2017,6259,CT,Worcester,Windham,Pomfret,12597,1533,0.013888889,-0.005836576,-0.050773994,1208
8/31/2017,18237,PA,Pottsville,Schuylkill,McAdoo,12598,683,-0.017266187,-0.065663475,-0.170109356,1349
8/31/2017,54170,WI,Appleton,Outagamie,Bovina,12599,1197,0.020460358,-0.003330558,0.055555556,1415
8/31/2017,38230,TN,Martin,Weakley,Greenfield,12600,790,0.003811944,0.005089059,-0.040097205,1421
8/31/2017,45302,OH,Sidney,Shelby,Anna,12601,1240,0.003236246,0.019736842,-0.001610306,1125
8/31/2017,49256,MI,Adrian,Lenawee,Morenci,12602,881,0.008009153,0.023228804,0.066585956,1457
8/31/2017,97022,OR,Portland,Clackamas,Eagle Creek,12603,1875,0.004823151,0.015159718,0.037057522,1213
8/31/2017,22427,VA,Richmond,Caroline,Bowling Green,12604,1193,0.002521008,0.008453085,-0.075910147,937
8/31/2017,28349,NC,,Duplin,Kenansville,12605,848,0,0,0.003550296,877
8/31/2017,55043,MN,Minneapolis-St Paul,Washington,Lakeland,12606,1658,0.006067961,0.029813665,0.06078055,1632
8/31/2017,56097,MN,,Faribault,Wells,12607,1069,0,0.00093633,-0.038669065,1506
8/31/2017,67062,KS,Wichita,Harvey,Hesston,12608,1122,-0.006200177,-0.019230769,-0.048346056,1137
8/31/2017,56055,MN,Mankato,Blue Earth,Lake Crystal,12609,1294,-0.009188361,-0.032884903,0.011727912,1651
8/31/2017,78593,TX,Brownsville,Cameron,Santa Rosa,12610,826,0.01599016,0.029925187,-0.027090695,1519
8/31/2017,20004,DC,Washington,District of Columbia,Washington,12611,2484,-0.003610108,-0.005604484,0.027295285,1298
8/31/2017,24421,VA,Staunton,Augusta,Churchville,12612,1180,-0.011725293,-0.031198686,0.016365202,1449
8/31/2017,1770,MA,Boston,Middlesex,Sherborn,12613,3344,-0.025641026,-0.029599536,0.021068702,1454
8/31/2017,95004,CA,Salinas,Monterey,Aromas,12614,2664,0.009855951,0.0377873,0.051717331,670
8/31/2017,13803,NY,Cortland,Cortland,Town of Marathon,12615,1251,0,-0.02265625,-0.086861314,885
8/31/2017,38057,TN,Memphis,Fayette,Moscow,12616,1123,-0.002664298,-0.010572687,0.043680297,1877
8/31/2017,7702,NJ,New York,Monmouth,Shrewsbury,12617,2816,0,0.001066477,0.105614448,1541
8/31/2017,68462,NE,Lincoln,Lancaster,Waverly,12618,1299,0.014051522,0.033412888,-0.008396947,1236
8/31/2017,44609,OH,Youngstown,Mahoning,Beloit,12619,939,0.003205128,0.018438178,0.052690583,1151
8/31/2017,5068,VT,Claremont,Windsor,Royalton,12620,1508,-0.002645503,-0.000662691,0.030054645,751
8/31/2017,22656,VA,Winchester,Frederick,Stephenson,12621,1612,-0.011042945,-0.024803388,-0.031831832,1093
8/31/2017,36320,AL,Dothan,Houston,Cottonwood,12622,838,-0.005931198,0.006002401,0.084087969,658
8/31/2017,3782,NH,Claremont,Sullivan,Sunapee,12623,1736,0.010477299,0.057247259,0.114964676,2563
8/31/2017,38449,TN,,Giles,Ardmore,12624,1037,0.005819593,0.008754864,-0.012380952,1342
8/31/2017,45760,OH,,Meigs,Middleport,12625,822,0.008588957,0.019851117,0.001218027,657
8/31/2017,62640,IL,St. Louis,Macoupin,Girard,12626,1037,-0.003842459,-0.004798464,-0.053832117,1439
8/31/2017,16625,PA,Altoona,Blair,Greenfield Township,12627,875,-0.031007752,-0.060150376,-0.137080868,660
8/31/2017,99166,WA,,Ferry,Republic,12628,1159,0,0.011343805,0.019349164,1065
8/31/2017,6751,CT,Torrington,Litchfield,Bethlehem,12629,1649,0.008562691,0.014145141,-0.047371462,1403
8/31/2017,10916,NY,New York,Orange,Hamptonburgh,12630,2281,0.001756697,-0.009982639,0.018303571,1560
8/31/2017,16345,PA,Warren,Warren,Pine Grove Township,12631,1071,-0.000932836,-0.002793296,-0.061349693,1141
8/31/2017,92823,CA,Los Angeles-Long Beach-Anaheim,Orange,Brea,12632,3223,0.003424658,0.006872852,0.03103007,1224
8/31/2017,60151,IL,Chicago,Kane,Maple Park,12633,1641,0.001831502,0.014842301,-0.002431611,1222
8/31/2017,19555,PA,Reading,Berks,Perry,12634,1165,0.003445306,-0.003421728,-0.03078203,1216
8/31/2017,71064,LA,Shreveport,Bossier,Plain Dealing,12635,965,0.002076843,0.009414226,-0.06763285,898
8/31/2017,13438,NY,Utica,Oneida,Town of Remsen,12636,1192,-0.001675042,-0.052464229,-0.084485407,1151
8/31/2017,35118,AL,Birmingham,Jefferson,Sylvan Springs,12637,856,0.004694836,0.013017751,0.027611044,1479
8/31/2017,56514,MN,Fargo,Clay,Barnesville,12638,1263,0,-0.00785546,0.003177125,1904
8/31/2017,18660,PA,Scranton,Luzerne,Mountain Top,12639,1210,0.018518519,0.071744907,0.149097816,1237
8/31/2017,32180,FL,Daytona Beach,Volusia,Pierson,12640,1293,0.009367681,0.013322884,0.024564184,877
8/31/2017,28726,NC,Asheville,Henderson,East Flat Rock,12641,1035,0.017699115,0.04969574,0.001936108,798
8/31/2017,97368,OR,Newport,Lincoln,Otis,12642,1322,-0.012696042,0.021638331,0.136715391,1403
8/31/2017,55382,MN,St. Cloud,Stearns,South Haven,12643,1362,0.004424779,0.005908419,-0.018731988,1987
8/31/2017,28032,NC,Charlotte,Gaston,Cramerton,12644,1051,0.007670182,0.003820439,0.083505155,1376
8/31/2017,17846,PA,Bloomsburg,Columbia,Greenwood Township,12645,1144,0.002629273,0.004389816,0.002629273,982
8/31/2017,12525,NY,Kingston,Ulster,Gardiner,12646,1774,-0.017718715,-0.018262313,0.01836969,1055
8/31/2017,72024,AR,Little Rock,Lonoke,Carlisle,12647,854,-0.018390805,-0.052164262,-0.075757576,1180
8/31/2017,17364,PA,York,York,Jackson Township,12648,1305,0,0.004618938,0.017147311,876
8/31/2017,54023,WI,Minneapolis-St Paul,Saint Croix,Roberts,12649,1580,-0.007537688,0.011523688,0.069735951,1422
8/31/2017,8829,NJ,New York,Hunterdon,High Bridge,12650,1905,-0.001572327,-0.019557385,0.025848142,1445
8/31/2017,5777,VT,Rutland,Rutland,Town of West Rutland,12651,1434,-0.013076394,-0.019822283,-0.026476578,1829
8/31/2017,28088,NC,Charlotte,Rowan,Landis,12652,932,0.008658009,0.018579235,0.082462253,1041
8/31/2017,23124,VA,Richmond,New Kent,New Kent,12653,1498,0.00807537,0.018354861,0.016972166,1361
